PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
58993,DE40E,DE40E,Brandenburg,52.39042235,12.75871784,C730R270,52.39,12.76,0.000887014368596184
58994,DE40E,DE40E,Brandenburg,52.38145493,12.75795508,C730R271,52.379999999999995,12.76,0.0019142765421103752
58995,DE40E,DE40E,Brandenburg,52.3724875,12.75719272,C730R272,52.37,12.76,0.003017337175898177
58996,DE40E,DE40E,Brandenburg,52.50977649,12.68048853,C722R258,52.51,12.68,0.00037186640449191787
58997,DE40E,DE40E,Brandenburg,51.98547906,12.76836173,C731R310,51.989999999999995,12.77,0.0046294937220681745
58998,DE40E,DE40E,Brandenburg,51.99444698,12.76911578,C731R310,51.989999999999995,12.77,0.004479396112264183
58999,DE40E,DE40E,Brandenburg,52.00341487,12.76987023,C731R309,52.0,12.77,0.0034157824348477485
59000,DE40E,DE40E,Brandenburg,52.01238274,12.77062506,C731R308,52.01,12.77,0.0024128917849525625
59001,DE40E,DE40E,Brandenburg,52.36352004,12.75643076,C730R273,52.36,12.76,0.004135882184137231
59002,DE40E,DE40E,Brandenburg,52.28061353,12.5295062,C707R281,52.279999999999994,12.530000000000001,0.0006831273018080671
59003,DE40E,DE40E,Brandenburg,52.20210209,12.74278367,C728R289,52.199999999999996,12.74,0.0026993695743361156
59004,DE40E,DE40E,Brandenburg,52.18416633,12.74127526,C728R291,52.18,12.74,0.004237946417001498
59005,DE40E,DE40E,Brandenburg,52.19173562,12.78580496,C733R290,52.19,12.79,0.0030863368907979587
59006,DE40E,DE40E,Brandenburg,52.20070304,12.78656813,C733R289,52.199999999999996,12.79,0.0022029905072444363
59007,DE40E,DE40E,Brandenburg,52.29934321,12.7949895,C733R279,52.3,12.79,0.0031056361849117506
59008,DE40E,DE40E,Brandenburg,52.34417879,12.79883349,C734R275,52.339999999999996,12.8,0.004238619300960766
59009,DE40E,DE40E,Brandenburg,52.35314584,12.79960351,C734R274,52.349999999999994,12.8,0.0031550737133126537
59010,DE40E,DE40E,Brandenburg,52.36211287,12.80037392,C734R273,52.36,12.8,0.0021250800375449772
59011,DE40E,DE40E,Brandenburg,52.37107987,12.80114474,C734R272,52.37,12.8,0.0012849533720155583
59012,DE40E,DE40E,Brandenburg,52.38004686,12.80191597,C734R271,52.379999999999995,12.8,0.0011665332148131126
59013,DE40E,DE40E,Brandenburg,52.18276818,12.78504219,C733R291,52.18,12.79,0.004093868315307186
59014,DE40E,DE40E,Brandenburg,52.04067721,12.72926468,C727R305,52.04,12.73,0.0008116175890039433
59015,DE40E,DE40E,Brandenburg,52.28234604,12.76421271,C730R281,52.279999999999994,12.76,0.0034744763238035437
59016,DE40E,DE40E,Brandenburg,52.3720201,12.7718438,C731R272,52.37,12.77,0.002310624339339462
59017,DE40E,DE40E,Brandenburg,52.38995466,12.77337483,C731R270,52.39,12.77,0.0020535983022207274
59018,DE40E,DE40E,Brandenburg,52.3989219,12.77414095,C731R269,52.4,12.77,0.002740168584410648
59019,DE40E,DE40E,Brandenburg,52.41685633,12.77567441,C732R267,52.419999999999995,12.780000000000001,0.004099688246962094
59020,DE40E,DE40E,Brandenburg,52.42582351,12.77644174,C732R266,52.43,12.780000000000001,0.004704141238851556
59021,DE40E,DE40E,Brandenburg,52.03666967,12.56855287,C711R305,52.04,12.57,0.003444727763265483
59022,DE40E,DE40E,Brandenburg,52.43479066,12.77720948,C732R266,52.43,12.780000000000001,0.005082555307190832
59023,DE40E,DE40E,Brandenburg,52.21060524,12.75813661,C730R288,52.209999999999994,12.76,0.0012850580326669433
59024,DE40E,DE40E,Brandenburg,52.17380072,12.78427981,C732R292,52.169999999999995,12.780000000000001,0.004607000496101134
59025,DE40E,DE40E,Brandenburg,52.13793066,12.78123431,C732R295,52.14,12.780000000000001,0.002201367414273349
59026,DE40E,DE40E,Brandenburg,52.07655,12.73225791,C727R301,52.08,12.73,0.0037133963277770576
59027,DE40E,DE40E,Brandenburg,52.16623049,12.73976843,C728R292,52.169999999999995,12.74,0.003772141561774882
59028,DE40E,DE40E,Brandenburg,52.15726254,12.73901561,C728R293,52.16,12.74,0.0028021991192639334
59029,DE40E,DE40E,Brandenburg,52.14829457,12.73826318,C728R294,52.15,12.74,0.0020062165753148716
